M-STFT,PESQ,MCD,Periodicity,V/UV F1,UTMOS,Audio_ID,Periodicity_RMSE
0.7561707496643066,4.0460405349731445,0.2730448208144767,0.040516115725040436,0.9831650257110596,1.8826735019683838,,
0.6620937585830688,4.192955493927002,0.21719529378038646,0.08070839941501617,0.9789590835571289,2.257139205932617,,
0.6715161800384521,4.289690017700195,0.21313955432661724,0.10341277718544006,0.9563994407653809,2.321964740753174,,
0.7158632874488831,3.976487398147583,0.3075155396801186,0.07990256696939468,0.9703872203826904,2.068108081817627,,
0.693762481212616,3.149807929992676,0.24269673468578423,0.10303591191768646,0.9495797753334045,2.5346879959106445,,
0.6362473368644714,4.254505157470703,1.2526991730278203,0.09547510743141174,0.9793103337287903,1.4314695596694946,,
0.6300351619720459,4.46090841293335,1.088628979700904,0.0692846029996872,0.9810844659805298,2.044978141784668,,
0.8682191967964172,4.2609124183654785,0.23383287013596363,0.1139807254076004,0.8985074758529663,1.2873902320861816,,
0.7641935348510742,4.120682716369629,0.3101393176282113,0.05043124407529831,0.9789915680885315,2.3810861110687256,,
0.7773308753967285,3.9749162197113037,0.3237827345050555,0.12974047660827637,0.9399999976158142,1.941420316696167,,
0.6888311505317688,4.342330455780029,0.27564115626861607,0.05017291009426117,0.9836065769195557,1.5659137964248657,,
0.7329980731010437,4.339004039764404,0.2664784793222438,0.2052002251148224,0.8314606547355652,2.485090494155884,,
0.6820032596588135,4.340297222137451,0.28285034867286923,0.04961081221699715,0.9708405137062073,1.8285142183303833,,
0.68394535779953,4.397866249084473,0.280803957009481,0.046949103474617004,0.9800994992256165,1.615179181098938,,
0.6916953921318054,4.300436496734619,0.26646121174244425,0.07000484317541122,0.9888888597488403,2.5320870876312256,,
0.6755635142326355,4.405282974243164,0.6754202308179265,0.02362404204905033,0.9917354583740234,1.4867361783981323,,
0.7723135948181152,4.316780090332031,0.39310871806560443,0.09662509709596634,0.966292142868042,1.378139615058899,,
0.7743334770202637,4.377938747406006,0.5388740466839295,0.04312771186232567,0.9740932583808899,1.3707045316696167,,
0.7316142916679382,4.267302513122559,0.5586672298501177,0.04378082975745201,1.0,2.088181972503662,,
0.9009764194488525,4.368500232696533,0.5778723659465004,0.0433320477604866,0.9743590354919434,1.7220100164413452,,
0.7132313847541809,4.2144293785095215,0.8864808390760976,0.06103917211294174,0.9685950875282288,2.466423511505127,,
0.6992451548576355,4.230232238769531,0.39326836918357877,0.07978971302509308,0.9729729890823364,2.631194591522217,,
0.6780493259429932,4.330289363861084,0.2616277623678703,0.0840345025062561,0.9558011293411255,3.0003840923309326,,
0.674370527267456,4.170980453491211,0.31118461495124916,0.09168113023042679,0.9599999785423279,2.937948703765869,,
0.6667758822441101,4.379862308502197,1.1533830112376655,0.07025828212499619,0.9714285731315613,3.003392457962036,,
0.7021719813346863,4.195212364196777,0.8345850716764196,0.07061593234539032,0.9757639169692993,3.2171192169189453,,
0.7714031338691711,4.2513203620910645,0.2680658901400265,0.06182445213198662,0.9789569973945618,2.1522932052612305,,
0.6672138571739197,4.228132247924805,0.2601918370929431,0.06971146166324615,0.9701986908912659,2.7155838012695312,,
0.6784310340881348,4.3645405769348145,0.2530673662058563,0.07124610245227814,0.9747899174690247,2.927520513534546,,
