Audio_ID,PESQ,M-STFT,Periodicity_RMSE,V_UV_F1,UTMOS
dev-clean/7976/110523/7976_110523_000027_000000,4.324827194213867,0.5988360047340393,0.08070903621558166,0.9801324498290498,4.291188716888428
dev-clean/8297/275154/8297_275154_000008_000000,4.47232723236084,0.6568343043327332,0.11135391089115411,0.9516426720722108,4.085675239562988
dev-clean/8297/275154/8297_275154_000024_000011,4.453164100646973,0.576551616191864,0.0707984759104279,0.9792429787405946,4.1505560874938965
dev-clean/8297/275155/8297_275155_000013_000006,4.511369228363037,0.5757408738136292,0.15114176907886834,0.9283950612238866,4.003133773803711
dev-clean/8297/275155/8297_275155_000037_000000,4.387074947357178,0.6577754020690918,0.1402449939790325,0.936619717809317,4.232362747192383
dev-clean/8297/275156/8297_275156_000013_000005,4.520496368408203,0.5289702415466309,0.1596499793601068,0.9411764700814479,3.40376615524292
dev-clean/84/121123/84_121123_000009_000000,4.478275299072266,0.5884005427360535,0.11665117673513599,0.9691119686101148,4.347386360168457
dev-clean/84/121123/84_121123_000054_000000,4.4854230880737305,0.6159444451332092,0.08721556056920896,0.9726962452326825,4.054150581359863
dev-clean/84/121550/84_121550_000064_000000,4.230987548828125,0.6656941771507263,0.11264750910461736,0.9741772146889024,3.7832694053649902
dev-clean/84/121550/84_121550_000156_000000,4.219515800476074,0.5934187173843384,0.09822513415768412,0.9855653563556702,3.957754373550415
dev-clean/84/121550/84_121550_000247_000000,4.428015232086182,0.6167665123939514,0.1089258298279143,0.9791389253757407,3.997760772705078
dev-clean/8842/302203/8842_302203_000001_000001,4.507795333862305,0.5661932826042175,0.10624991994620867,0.9762513696125493,4.200033664703369
dev-other/116/288045/116_288045_000003_000000,4.440380096435547,0.691693127155304,0.3710606252788873,0.32558139484559223,2.8971290588378906
dev-other/116/288045/116_288045_000034_000001,4.478029727935791,0.7175367474555969,0.188983153888768,0.9277108428693751,3.416978359222412
dev-other/116/288047/116_288047_000002_000002,4.454653263092041,0.763439416885376,0.19564332126155792,0.8522267201472281,4.042819976806641
dev-other/116/288048/116_288048_000001_000000,4.459644317626953,0.7872340679168701,0.22436200578596296,0.8757396444687043,3.7538323402404785
dev-other/116/288048/116_288048_000020_000003,4.439826011657715,0.800512969493866,0.1297392152264395,0.8594704679306934,3.5241904258728027
dev-other/1255/138279/1255_138279_000012_000000,4.5651655197143555,0.5806673169136047,0.11064745632362075,0.9838709672260666,3.1001689434051514
dev-other/1255/138279/1255_138279_000049_000001,4.454041957855225,0.6826665997505188,0.07976097922508454,0.9900497507388679,3.801213264465332
dev-other/1255/74899/1255_74899_000020_000000,3.307013750076294,0.7746108174324036,0.16197625297906867,0.9493670880968594,2.180387496948242
dev-other/1255/90407/1255_90407_000006_000001,4.519104957580566,0.7073715329170227,0.06756685350973608,0.9812606468577963,4.069612503051758
dev-other/1255/90407/1255_90407_000039_000002,4.524806022644043,0.6719710230827332,0.07627402288651046,0.9742222217205097,4.187990188598633
dev-other/1255/90413/1255_90413_000023_000001,4.459135055541992,0.8427748680114746,0.06847637763312002,0.9762815603248612,4.032658100128174
dev-other/1585/131718/1585_131718_000025_000009,3.809492588043213,0.6956322193145752,0.11137466993043942,0.942635658412153,2.7365972995758057
dev-other/1630/141772/1630_141772_000000_000002,4.417137622833252,0.5588400959968567,0.13870230851695103,0.9560493822151257,3.7819814682006836
dev-other/1630/141772/1630_141772_000039_000000,4.443091869354248,0.5705015063285828,0.1252630047100006,0.9659701487526893,3.771125316619873
dev-other/1630/73710/1630_73710_000019_000003,4.419506072998047,0.6147780418395996,0.11260966675183401,0.9741379305328983,3.7195000648498535
dev-other/1630/96099/1630_96099_000033_000001,4.0950927734375,0.5741683840751648,0.1204344160926503,0.9756944439411531,3.731212615966797
dev-other/1650/157641/1650_157641_000037_000001,4.412600517272949,0.5794780254364014,0.10233078833791215,0.987068965012996,2.770393133163452
dev-other/1650/173551/1650_173551_000025_000000,4.1679816246032715,0.5941995978355408,0.10132415688594601,0.9613935964862118,3.773202419281006
dev-other/1651/136854/1651_136854_000046_000005,4.411018371582031,0.7127628326416016,0.14672127058973888,0.9349297236011415,2.853241443634033
dev-other/1686/142278/1686_142278_000015_000000,4.180254936218262,0.6708898544311523,0.1868260047433404,0.8606356963254644,3.2280502319335938
dev-other/1686/142278/1686_142278_000042_000001,4.369834899902344,0.6544579267501831,0.17720886458405252,0.8829787229041421,2.9318034648895264
dev-other/1701/141759/1701_141759_000001_000001,4.450437545776367,0.5966917872428894,0.10575920226168449,0.9686716786968448,3.8873584270477295
dev-other/1701/141759/1701_141759_000048_000000,4.4229536056518555,0.6547018885612488,0.12799652063972633,0.9333333328275284,3.7976999282836914
dev-other/1701/141760/1701_141760_000013_000003,4.519990921020508,0.5800774693489075,0.13481373740245972,0.949010197459442,4.058122158050537
dev-other/1701/141760/1701_141760_000056_000000,4.487145900726318,0.583804190158844,0.10271013880068991,0.9616380319777789,3.87197208404541
dev-other/2506/13150/2506_13150_000022_000000,4.44938850402832,0.6032765507698059,0.1463820465192867,0.9441707712556223,4.043252944946289
dev-other/3660/172182/3660_172182_000012_000007,4.35148811340332,0.6208080649375916,0.11408907838120066,0.9629629624615198,4.176523208618164
dev-other/3660/172183/3660_172183_000011_000000,4.440406799316406,0.6826017498970032,0.12310405583550675,0.9541800638079353,4.140783309936523
dev-other/3660/172183/3660_172183_000019_000040,4.515125274658203,0.7009077072143555,0.08623116657548062,0.9660377353472499,3.6907572746276855
dev-other/3660/6517/3660_6517_000036_000002,4.526034355163574,0.6458008885383606,0.20104736384300248,0.8878048775421298,4.110776424407959
dev-other/3660/6517/3660_6517_000059_000005,4.507672309875488,0.8282634615898132,0.17268327163959796,0.9081081076056684,4.333454132080078
dev-other/3663/172005/3663_172005_000022_000000,4.155083179473877,0.637380838394165,0.12771634862940975,0.9635922325085511,3.8995394706726074
dev-other/3663/172528/3663_172528_000016_000008,4.34406852722168,0.6102814078330994,0.10951150587686546,0.9730848856273656,3.9692256450653076
dev-other/3915/57461/3915_57461_000018_000001,4.4453043937683105,0.5514165759086609,0.09664662151981179,0.9758064511103126,4.354115009307861
dev-other/3915/98647/3915_98647_000018_000006,4.473546028137207,0.568335771560669,0.0679475991872321,0.9801324498268009,4.001913547515869
dev-other/4323/13259/4323_13259_000009_000011,4.427455902099609,0.5600314140319824,0.18118072524299453,0.9194029845701404,3.703446388244629
dev-other/4323/13259/4323_13259_000020_000003,4.321385383605957,0.6225148439407349,0.11760189855221555,0.9698000845693623,4.177689552307129
dev-other/4323/18416/4323_18416_000019_000001,4.1866679191589355,0.6716916561126709,0.13548214825627292,0.9592183512409622,2.6093218326568604
dev-other/4323/18416/4323_18416_000050_000000,4.412792682647705,0.5747691988945007,0.12404013342806867,0.962323390393517,3.513654947280884
dev-other/4323/18416/4323_18416_000079_000002,4.355527877807617,0.6681585311889648,0.14938746330484584,0.9339019184725655,3.3661859035491943
dev-other/4323/55228/4323_55228_000028_000000,4.358827590942383,0.5764523148536682,0.10935742196344456,0.9781931459159412,3.418931007385254
dev-other/4323/55228/4323_55228_000071_000000,4.4788594245910645,0.5449145436286926,0.08408197036300179,0.9902280125228703,4.216983318328857
dev-other/4570/102353/4570_102353_000001_000000,4.505997180938721,0.6018648147583008,0.10793267036841828,0.9585253451141456,3.469658374786377
dev-other/4570/14911/4570_14911_000009_000002,4.54829216003418,0.6576335430145264,0.14940340660175025,0.9229188073104209,3.6891472339630127
dev-other/4570/56594/4570_56594_000012_000000,4.4099225997924805,0.5824849605560303,0.08736174226570942,0.987432674541378,3.4835686683654785
dev-other/4831/18525/4831_18525_000028_000000,4.085128307342529,0.6649291515350342,0.11680668200329807,0.9673826566186415,3.1160597801208496
dev-other/4831/18525/4831_18525_000078_000001,3.8835127353668213,0.7571232318878174,0.12247059866603341,0.9583333328306406,4.268496036529541
