Audio_ID,PESQ,M-STFT,MCD,Periodicity_RMSE,V_UV_F1,UTMOS
dev-other/1255/90407/1255_90407_000039_000002,4.401786804199219,0.7855151295661926,99.66781177132253,0.017236357554793358,0.9801324503311258,1.5870071649551392
dev-other/1255/90413/1255_90413_000023_000001,4.322121620178223,0.9349639415740967,104.02421953531037,0.02030807174742222,0.9844357976653696,1.8291083574295044
dev-other/1585/131718/1585_131718_000025_000009,4.046027660369873,0.7561707496643066,114.24378635237274,0.025214849039912224,0.9907692307692307,1.8826736211776733
dev-other/1630/141772/1630_141772_000000_000002,4.192949295043945,0.6620938181877136,117.01224167231825,0.04228800907731056,0.9800884955752213,2.257139205932617
dev-other/1630/141772/1630_141772_000039_000000,4.289692401885986,0.6715161800384521,117.5318625313535,0.033763282001018524,0.9817708333333334,2.321964979171753
dev-other/1630/73710/1630_73710_000019_000003,3.97648549079895,0.7158632874488831,110.96885175973948,0.05727768316864967,0.9799196787148595,2.068108081817627
dev-other/1630/96099/1630_96099_000033_000001,3.149808406829834,0.693762481212616,115.44068358372171,0.05480111017823219,1.0,2.5346879959106445
dev-other/1650/157641/1650_157641_000037_000001,4.2545061111450195,0.6362473368644714,107.2590583780889,0.061989326030015945,0.9896907216494846,1.4314695596694946
dev-other/1650/173551/1650_173551_000025_000000,4.460920810699463,0.6300352215766907,112.33477041141522,0.0392724946141243,0.9896049896049897,2.044978141784668
dev-other/1651/136854/1651_136854_000046_000005,4.260909080505371,0.8682191967964172,118.35378251999752,0.06521877646446228,0.9421052631578948,1.2873902320861816
dev-other/1686/142278/1686_142278_000015_000000,4.120686054229736,0.7641935348510742,106.55944448781403,0.0266263410449028,0.9662027833001987,2.3810863494873047
dev-other/1686/142278/1686_142278_000042_000001,3.9749205112457275,0.7773308753967285,106.47816774699393,0.03373938426375389,0.9745222929936306,1.9414206743240356
dev-other/1701/141759/1701_141759_000001_000001,4.342331409454346,0.6888311505317688,112.15371590435981,0.032877251505851746,0.9860031104199067,1.5659137964248657
dev-other/1701/141759/1701_141759_000048_000000,4.338998317718506,0.7329980731010437,110.95319306338003,0.027138980105519295,0.9929078014184397,2.485090732574463
dev-other/1701/141760/1701_141760_000013_000003,4.3403000831604,0.6820032596588135,110.71417612271433,0.02972274273633957,0.9826771653543308,1.8285143375396729
dev-other/1701/141760/1701_141760_000056_000000,4.397866249084473,0.6839452385902405,108.4865895079297,0.02477134019136429,0.9844559585492227,1.615179419517517
dev-other/2506/13150/2506_13150_000022_000000,4.30043363571167,0.6916953921318054,111.15371490708644,0.05207554250955582,0.9800796812749004,2.5320873260498047
dev-other/3660/172182/3660_172182_000012_000007,4.405285835266113,0.6755635142326355,113.089301594039,0.015738096088171005,0.984974958263773,1.4867364168167114
dev-other/3660/172183/3660_172183_000011_000000,4.316771984100342,0.7723135948181152,108.78030660319045,0.03439703211188316,0.9458689458689458,1.378139615058899
dev-other/3660/172183/3660_172183_000019_000040,4.3779497146606445,0.7743334770202637,113.31618891468611,0.025688691064715385,0.9682875264270614,1.3707045316696167
dev-other/3660/6517/3660_6517_000036_000002,4.267299175262451,0.7316142916679382,110.49582813632883,0.041096873581409454,0.9722222222222222,2.088181972503662
dev-other/3660/6517/3660_6517_000059_000005,4.3685078620910645,0.9009764194488525,111.26501654410417,0.021210012957453728,0.9523809523809523,1.7220101356506348
dev-other/3663/172005/3663_172005_000022_000000,4.214542388916016,0.7132313847541809,100.29334816918849,0.05060793459415436,0.9911054637865311,2.466423511505127
dev-other/3663/172528/3663_172528_000016_000008,4.230241298675537,0.6992451548576355,118.08616641643917,0.04302948713302612,0.9859437751004017,2.631194591522217
dev-other/3915/57461/3915_57461_000018_000001,4.330285549163818,0.6780493259429932,113.81581977374817,0.04762865602970123,0.9639175257731959,3.0003843307495117
dev-other/3915/98647/3915_98647_000018_000006,4.1709818840026855,0.674370527267456,110.483863982133,0.051745861768722534,0.97165991902834,2.937948703765869
dev-other/4323/13259/4323_13259_000009_000011,4.3798604011535645,0.6667758822441101,90.66779726702991,0.07241673022508621,0.9395973154362416,3.003392457962036
dev-other/4323/13259/4323_13259_000020_000003,4.195220470428467,0.7021719813346863,107.18719629527483,0.04325605556368828,0.9754768392370572,3.2171192169189453
dev-other/4323/18416/4323_18416_000019_000001,4.251321792602539,0.7714031338691711,114.8955753034396,0.041994210332632065,0.9806763285024155,2.1522936820983887
dev-other/4323/18416/4323_18416_000050_000000,4.228121280670166,0.6672138571739197,113.8147398502551,0.03656604140996933,0.9773371104815864,2.7155840396881104
dev-other/4323/18416/4323_18416_000079_000002,4.364531993865967,0.6784310340881348,113.7511065862168,0.03003843128681183,0.9808429118773946,2.927520751953125
dev-other/4323/55228/4323_55228_000028_000000,4.221391201019287,0.6660956144332886,112.85393637369577,0.035848747938871384,0.9685157421289355,2.7432641983032227
dev-other/4323/55228/4323_55228_000071_000000,3.885053873062134,0.7010796070098877,109.2365289690736,0.03741667792201042,0.9933774834437086,3.4743096828460693
dev-other/4570/102353/4570_102353_000001_000000,4.492823600769043,0.7078154683113098,93.20663592785175,0.028590189293026924,1.0,1.9079195261001587
dev-other/4570/14911/4570_14911_000009_000002,4.461278915405273,0.787482500076294,81.72157322943531,0.034782662987709045,0.9644268774703558,1.3389931917190552
